"","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold"
"1",0.0733498308209929,-0.220799433843902,-0.207070756682052,0.651256095779058,-0.517022653386024,1.05063379786737,0.878367122733124,0.513927797849901,0.575227739911995,-0.288553960470156,-0.944267060393254,-0.459145218497122,-0.793162022889067,1.16145362493334,-0.120200538008602,0.37020659097219,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.911897317042156,-0.950900669936958,1.01724953135022,0.31161787088171,0.350880094686988,-0.751918199272585,0.216429003220351,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-1.59856336458641,0.138729954271588
"2",-0.872263882191367,0.460162064702987,-0.0918548989935732,-0.0718115086600481,2.17888118212682,0.156680025674322,-0.429429824620689,-0.570554637923002,1.17159068345886,-0.288553960470156,-0.641008356851332,0.466305140465886,0.257052352914191,-0.794890864438069,-0.120200538008602,-0.48234664247401,-0.819683507644112,3.9474567847197,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,0.600289249736739,-0.107890101809875,0.31161787088171,-0.0607102107607402,1.62563778043276,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.488942518803767,-0.614228161849104
"3",0.0733498308209929,-0.0846071341345241,0.0734548098638094,0.651256095779058,-0.517022653386024,0.984414999927141,0.829930198757056,0.325803293685214,0.0928753591020328,-0.288553960470156,-0.301539658856643,-0.313261418069456,-0.627610988279686,1.18894324305097,-0.120200538008602,0.514836157360384,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,0.600289249736739,0.933905854819844,0.31161787088171,0.631509848401348,-0.751918199272585,-0.0703373585169691,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,0.990551942239756,0.138729954271588
"4",0.309753259074083,-0.447786600026198,-0.0968642841104636,0.651256095779058,-0.517022653386024,-1.86299331150256,-0.720051368477092,-0.570554637923002,-0.499102562801103,-0.288553960470156,-0.0616484456070629,-0.68708865666535,-0.521554856733052,0.936955076972689,-0.120200538008602,0.383527735244787,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,0.808890340024278,1.64974166937376,0.790533375506153,-0.751918199272585,-0.175988123367561,4.09112195001825,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-1.59856336458641,-1.3671862779698
"5",0.0733498308209929,0.641751797648824,0.37501979390061,1.37432370021816,-0.517022653386024,0.951305600957028,0.733056350804922,1.3660211402429,0.463409687996958,-0.288553960470156,-0.174804678271959,0.199611317809059,-0.045595632231083,1.61732312538406,-0.120200538008602,1.29888064883323,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,1.38954664442428,-0.211381153187867,1.52713303001884,0.600289249736739,0.892234016554655,1.64974166937376,1.69790291251592,0.779929948725489,0.56356723058658,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,2.1001727880224,0.138729954271588
"6",-0.163053597432097,0.687149230885283,0.360492577061628,-0.794879113099154,-0.517022653386024,0.719539808166239,0.490871730924586,-0.570554637923002,0.632233021280445,-0.288553960470156,-1.13889578057688,-0.595911281398059,-0.948366117835361,0.501702790110197,-0.120200538008602,-0.292044581436912,1.10743069712304,-0.240978466509052,-1.02568939177634,1.22716489855019,-2.28792423326657,-0.211381153187867,-0.933809821887902,-0.950900669936958,0.600531148698334,0.31161787088171,0.0328330404773799,-0.432783168439653,-0.251452955403697,-0.359201822854257,10.7987461663923,-0.270115801243134,-0.0686682189375723,1.32328258625248,1.36042555750064,0.89168807039228
"7",-0.872263882191367,0.233174898520691,-0.0433640510620743,1.37432370021816,-0.517022653386024,1.08374319683748,0.975240970685258,0.458597061330875,2.02886241480747,-0.288553960470156,-0.5663252432925,1.43278531829917,1.37452183652751,-0.794890864438069,-0.120200538008602,0.339758261206254,1.10743069712304,-0.240978466509052,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,1.05892136961541,0.31161787088171,0.762470400134717,1.28256762228736,0.156057137591441,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,0.620678326978875,-0.614228161849104
"8",0.0733498308209929,-0.0392097008980649,-0.0135081157654077,0.651256095779058,0.38161195845159,0.057351828763984,-0.574740596548891,0.757383038533614,0.910681895657105,-0.0901895651732888,-0.794900833275591,0.112992811305132,-0.143891559030403,1.45696701969788,-0.120200538008602,1.09335442291316,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.29666160406547,2.15147916941044,-0.232905616605441,0.31161787088171,0.0515416907250039,1.12300010687089,2.37472319945386,3.37121663381828,-0.116299437102303,-0.270115801243134,-0.0686682189375723,0.617812404975557,1.73029917276152,0.89168807039228
"9",-0.163053597432097,-0.856363499154331,-0.440508103129144,0.651256095779058,-0.517022653386024,-1.33324292798075,-1.68878984799844,-0.570554637923002,-0.972684900323612,-0.288553960470156,0.870758911551682,-0.240319517855622,-0.363764026870986,0.927791870933479,-0.120200538008602,0.491999910035932,-0.819683507644112,-0.240978466509052,0.789470016700575,-0.761359798323593,-1.06210060736962,4.32709654761045,0.911897317042156,2.15147916941044,-1.98312282374337,0.31161787088171,-0.0232929102654922,-0.0338643798984876,-0.704241947620518,2.99490249125921,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.858816134064648,0.138729954271588
"10",3.14659439811116,-0.90176093239079,-0.310264090089994,-0.794879113099154,0.38161195845159,-1.06836773621985,-1.68878984799844,-0.570554637923002,0.893141809082198,-0.288553960470156,-0.966898306926233,-0.151421576970013,-0.22149360650355,-0.794890864438069,-0.120200538008602,-0.834405455392641,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,4.32709654761045,-0.933809821887902,2.15147916941044,-1.64974811762186,-1.02650592761034,-1.25338666404677,-0.751918199272585,-0.643870081991609,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-1.96843697984729,0.138729954271588
"11",-0.872263882191367,0.00618773233839438,0.068445424746919,-0.794879113099154,-0.517022653386024,-0.207523362996918,-0.962235988357428,-0.570554637923002,1.01372990428469,-0.288553960470156,-0.980477054846021,-0.0397292922675813,-0.317202798387098,-0.794890864438069,-0.120200538008602,-0.904817217976368,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,-0.950900669936958,-0.566280322726951,-1.02650592761034,-0.416174565465597,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-1.59856336458641,0.138729954271588
"12",0.0733498308209929,0.687149230885283,0.140981321239492,2.09739130465727,-0.517022653386024,1.11685259580759,1.02367789466132,1.01190442652113,1.21544089989613,-0.288553960470156,-0.88316269475421,0.267994349259527,0.050113559652465,1.82120445975649,-0.120200538008602,1.53866124573997,1.10743069712304,-0.240978466509052,2.60462942517749,-0.761359798323593,1.38954664442428,-0.211381153187867,2.75760445597221,2.15147916941044,1.1005932078806,1.64974166937376,1.23018665632532,0.420903039038441,-0.387289653068744,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,0.250804711717995,-1.3671862779698
"13",-0.872263882191367,-0.0392097008980649,0.245577282480163,-0.794879113099154,0.38161195845159,-0.306851559907256,-1.10754676028563,-0.570554637923002,0.643195575389763,-0.288553960470156,-0.887688944060806,-0.331496893122914,-0.648304867605859,-0.794890864438069,-0.120200538008602,-1.14840385610385,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-1.54904553486459,-0.950900669936958,-0.691295837522518,-1.02650592761034,-0.565843767446589,0.365054408642677,-0.704241947620518,-0.359201822854257,-0.116299437102303,2.88641502268863,-0.0686682189375723,-0.0876577763013636,0.990551942239756,0.138729954271588
"14",-0.872263882191367,0.959533830304038,0.0135425638658004,0.651256095779058,-0.517022653386024,1.1499619947777,1.07211481863739,1.12256589955918,-0.972684900323612,-0.288553960470156,2.09737247363916,0.995133917016176,0.857174853373195,-0.794890864438069,-0.120200538008602,-0.0408458608679422,-0.819683507644112,-0.240978466509052,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,1.14226504614579,1.64974166937376,1.71661156276354,0.524621924059143,-0.206174056182015,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,0.620678326978875,-0.614228161849104
"15",-0.872263882191367,-0.0392097008980649,0.0403928680923328,-0.0718115086600481,-0.517022653386024,-0.373070357847482,-1.20442060823776,0.602456976280342,0.634425532102309,-0.288553960470156,-0.106910938673021,0.445790231030745,0.233771738672246,-0.794890864438069,-0.120200538008602,-0.499473827967349,1.10743069712304,-0.240978466509052,-1.02568939177634,1.22716489855019,-1.06210060736962,-0.211381153187867,-0.933809821887902,0.600289249736739,-0.774639514052895,-1.02650592761034,-0.565843767446589,-0.751918199272585,2.51055989711891,2.5204194419456,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.488942518803767,0.138729954271588
"16",-0.281255311558642,-0.856363499154331,-0.440508103129144,0.651256095779058,2.17888118212682,-1.39946172592098,0.781493274780989,-0.570554637923002,-0.972684900323612,-0.288553960470156,0.599183953155931,-0.513851643657497,-0.79833549272061,-0.794890864438069,-0.120200538008602,-1.25877905150537,-0.819683507644112,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,0.517187472167956,0.31161787088171,0.481840646420356,-0.368956162273066,0.986170289988946,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,0.250804711717995,-0.614228161849104
"17",-0.872263882191367,-0.0392097008980649,0.0725531205427691,-0.0718115086600481,1.2802465702892,-0.0419763681463542,-0.720051368477092,0.42539861941946,0.294586354713472,-0.288553960470156,-0.319644656083026,-0.121788930008144,-0.410325255354874,-0.794890864438069,-0.120200538008602,-0.973325959949723,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,0.600289249736739,-0.357921131401008,0.31161787088171,0.0328330404773799,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,1.32328258625248,-1.22868974932553,1.64464618651297
"18",0.782560115580263,0.0969825988113128,0.0274686544907557,-1.51794671753826,-0.517022653386024,-0.141304565056692,-0.865362140405294,-0.570554637923002,-0.972684900323612,-0.288553960470156,-1.28373575838794,-2.41034104921716,0.345001340050424,-0.794890864438069,-0.120200538008602,-0.417643941721396,-0.819683507644112,-0.240978466509052,0.789470016700575,-0.761359798323593,-1.06210060736962,4.32709654761045,-0.318574108911216,-0.950900669936958,-0.482936646196574,0.31161787088171,0.201210892705996,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,0.920156768379952,1.36042555750064,-1.3671862779698
"19",-0.872263882191367,-0.175402000607443,0.318413742079749,-0.794879113099154,-0.517022653386024,1.08374319683748,0.926804046709191,-0.570554637923002,0.443677090600187,-0.288553960470156,-0.224593420644514,0.128948851976908,-0.125784414620002,-0.794890864438069,-0.120200538008602,-0.763993692808915,1.10743069712304,-0.240978466509052,-1.02568939177634,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,1.05892136961541,0.31161787088171,0.481840646420356,-0.751918199272585,0.835240625916672,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,-0.0876577763013636,-0.119068903542886,0.138729954271588
